,exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
142740,463278,ZINCMINI25NOVFUT,,289.35,28-Nov-2025,0.0,0.05,1,FUTCOM,XX,XX,MCX,,
142741,450061,GOLD26JAN94400PE,,4.0,27-Jan-2026,94400.0,0.5,1,OPTFUT,PE,XX,MCX,,
142742,477935,COPPER25OCT1020PE,,37.79,24-Oct-2025,1020.0,0.01,2500,OPTFUT,PE,XX,MCX,,
142743,465700,SILVERM26JUN134250CE,,34068.0,19-Jun-2026,134250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142744,465783,SILVER26APR131000CE,,34350.5,24-Apr-2026,131000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142745,461627,SILVERM25OCT104500PE,,0.5,28-Oct-2025,104500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142746,453604,SILVER26FEB87750CE,,72929.5,24-Feb-2026,87750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142747,478799,GOLD25DEC125800PE,,3226.5,31-Dec-2025,125800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142748,461671,SILVERM25OCT114500PE,,0.5,28-Oct-2025,114500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142749,471966,SILVER26JUL131250CE,,33969.0,28-Jul-2026,131250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142750,486034,SILVERM26MAR175250PE,,0.0,26-Mar-2026,175250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142751,483579,GOLD26SEP128200PE,,7381.0,25-Sep-2026,128200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142752,457859,SILVER26APR111750CE,,50756.5,24-Apr-2026,111750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142753,454645,GOLD25NOV100500PE,,0.5,26-Nov-2025,100500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142754,485719,SILVERM26MAR176500CE,,0.0,26-Mar-2026,176500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142755,477050,SILVERM26JUN158750CE,,18629.5,19-Jun-2026,158750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142756,470426,GOLDM25NOV105700CE,,21405.0,28-Nov-2025,105700.0,0.5,100,OPTFUT,CE,XX,MCX,,
142757,477785,SILVERM25DEC155750CE,,12632.5,24-Dec-2025,155750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142758,479113,SILVER25NOV156750CE,,10125.0,26-Nov-2025,156750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142759,476859,SILVER26JUL159250CE,,17519.0,28-Jul-2026,159250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142760,475275,SILVER26AUG153000CE,,21242.0,28-Aug-2026,153000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142761,174,COMXSLVSEP,,0.0,01-Jan-0001,0.0,0.05,30,COM,,XX,MCX,,
142762,483911,SILVERM25NOV171750CE,,3390.0,19-Nov-2025,171750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142763,481363,SILVERM26APR165250CE,,13115.0,21-Apr-2026,165250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142764,469398,SILVERM26JAN135000PE,,1559.0,27-Jan-2026,135000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142765,471596,SILVERM26FEB138500CE,,26759.0,18-Feb-2026,138500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142766,451421,GOLD25NOV95000CE,,31990.5,26-Nov-2025,95000.0,0.5,1,OPTFUT,CE,XX,MCX,,
142767,467816,GOLD25OCT109700CE,,17464.5,31-Oct-2025,109700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142768,483894,SILVER26JUN173500PE,,20607.5,24-Jun-2026,173500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142769,483421,GOLD26APR135500PE,,9284.0,30-Apr-2026,135500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142770,485852,SILVERM26JUL182500CE,,0.0,28-Jul-2026,182500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142771,476437,SILVERM26AUG156000PE,,11231.5,24-Aug-2026,156000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142772,467656,SILVER25OCT128250CE,,33884.5,28-Oct-2025,128250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142773,475755,SILVER26FEB150250CE,,18485.5,24-Feb-2026,150250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142774,475736,SILVER26JAN150250CE,,17369.0,27-Jan-2026,150250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142775,468794,GOLD25DEC110900CE,,17488.5,31-Dec-2025,110900.0,0.5,1,OPTFUT,CE,XX,MCX,,
142776,464438,SILVER26JUN108750PE,,635.0,24-Jun-2026,108750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142777,464394,SILVER26MAY127250PE,,2233.0,26-May-2026,127250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142778,467077,CRUDEOIL25NOV4950PE,,171.6,17-Nov-2025,4950.0,0.1,100,OPTFUT,PE,XX,MCX,,
142779,453202,SILVERM26FEB95250PE,,11.0,18-Feb-2026,95250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142780,475904,SILVER25DEC151750PE,,4421.0,24-Dec-2025,151750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142781,478283,GOLDM25DEC123600PE,,2722.0,29-Dec-2025,123600.0,0.5,100,OPTFUT,PE,XX,MCX,,
142782,473273,GOLD26JUN122000CE,,14044.5,30-Jun-2026,122000.0,0.5,1,OPTFUT,CE,XX,MCX,,
142783,476241,SILVERM25OCT147750PE,,162.0,28-Oct-2025,147750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142784,457351,GOLD26JAN105200CE,,22925.0,27-Jan-2026,105200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142785,467065,CRUDEOIL25NOV6500CE,,22.2,17-Nov-2025,6500.0,0.1,100,OPTFUT,CE,XX,MCX,,
142786,477676,SILVER26FEB156000CE,,15212.0,24-Feb-2026,156000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142787,478603,GOLD26FEB126200CE,,7687.5,27-Feb-2026,126200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142788,486111,SILVERM26MAY181250PE,,0.0,26-May-2026,181250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142789,471677,SILVERM26FEB139500PE,,2971.0,18-Feb-2026,139500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142790,454883,GOLD26FEB96600CE,,32553.5,27-Feb-2026,96600.0,0.5,1,OPTFUT,CE,XX,MCX,,
142791,176,LONGCOTTON,,0.0,01-Jan-0001,0.0,10.0,26,COM,,XX,MCX,,
142792,471518,SILVER26FEB139000PE,,3341.0,24-Feb-2026,139000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142793,467875,GOLD26FEB110500CE,,19419.0,27-Feb-2026,110500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142794,455357,GOLD25OCT101300CE,,25842.5,31-Oct-2025,101300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142795,459863,GOLD26MAY103300PE,,345.0,27-May-2026,103300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142796,457710,SILVERM26APR98500CE,,63860.5,21-Apr-2026,98500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142797,474152,SILVERM26AUG145750CE,,29561.5,24-Aug-2026,145750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142798,468024,GOLD25NOV109600PE,,30.0,26-Nov-2025,109600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142799,465291,SILVERM26MAR129750CE,,35229.5,26-Mar-2026,129750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142800,477255,GOLD26FEB124100CE,,8929.5,27-Feb-2026,124100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142801,476375,SILVERM26MAY152500PE,,8310.5,26-May-2026,152500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142802,458296,LEAD25OCTFUT,,178.0,31-Oct-2025,0.0,0.05,5,FUTCOM,XX,XX,MCX,,
142803,473937,SILVER26JUN145500PE,,7311.0,24-Jun-2026,145500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142804,482551,SILVERM25OCT168000CE,,7787.5,28-Oct-2025,168000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142805,474517,GOLD26JUL123600CE,,13457.0,29-Jul-2026,123600.0,0.5,1,OPTFUT,CE,XX,MCX,,
142806,481004,GOLDM25OCT128100PE,,2749.5,29-Oct-2025,128100.0,0.5,100,OPTFUT,PE,XX,MCX,,
142807,450108,SILVERM25NOV115000CE,,48613.0,19-Nov-2025,115000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142808,467400,GOLD26JUL110900CE,,22008.5,29-Jul-2026,110900.0,0.5,1,OPTFUT,CE,XX,MCX,,
142809,471831,GOLD25OCT116100PE,,20.0,31-Oct-2025,116100.0,0.5,1,OPTFUT,PE,XX,MCX,,
142810,470839,GOLD26JUN118000PE,,3317.5,30-Jun-2026,118000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142811,466937,GOLD26JUL98900PE,,510.5,29-Jul-2026,98900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142812,471545,SILVER26MAY142750PE,,5718.0,26-May-2026,142750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142813,199,COMXSLVDEC,,0.0,01-Jan-0001,0.0,0.05,30,COM,,XX,MCX,,
142814,472374,SILVERM26JUL137000CE,,35022.0,28-Jul-2026,137000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142815,483241,GOLD26AUG134800CE,,7939.5,31-Aug-2026,134800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142816,469863,GOLD26MAR114100CE,,16498.5,24-Mar-2026,114100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142817,469260,SILVERM25DEC133500CE,,29800.0,24-Dec-2025,133500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142818,480210,GOLDM25DEC128000CE,,4665.0,29-Dec-2025,128000.0,0.5,100,OPTFUT,CE,XX,MCX,,
142819,477664,SILVER25DEC156000CE,,12199.0,24-Dec-2025,156000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142820,466532,GOLDM25OCT96200PE,,0.5,29-Oct-2025,96200.0,0.5,100,OPTFUT,PE,XX,MCX,,
142821,459890,GOLD26MAY106000PE,,526.5,27-May-2026,106000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142822,476063,SILVERM25NOV150000CE,,22036.5,19-Nov-2025,150000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142823,479203,SILVER25DEC158500PE,,7095.0,24-Dec-2025,158500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142824,445334,GOLD25NOV79800PE,,0.5,26-Nov-2025,79800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142825,474554,GOLD25DEC119700PE,,1291.0,31-Dec-2025,119700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142826,484935,GOLDM25DEC133700PE,,0.0,29-Dec-2025,133700.0,0.5,100,OPTFUT,PE,XX,MCX,,
142827,479138,SILVER26FEB158750CE,,13798.5,24-Feb-2026,158750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142828,483121,GOLD25DEC133400CE,,2478.0,31-Dec-2025,133400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142829,481206,SILVER25DEC164250PE,,10006.0,24-Dec-2025,164250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142830,471628,SILVERM26JUN142250CE,,28374.0,19-Jun-2026,142250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142831,479542,GOLD25DEC127200PE,,3848.0,31-Dec-2025,127200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142832,458651,GOLD26FEB107700PE,,284.5,27-Feb-2026,107700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142833,472601,SILVERM26AUG130000PE,,3389.0,24-Aug-2026,130000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142834,475524,SILVERM26APR149250PE,,6917.5,21-Apr-2026,149250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142835,467901,GOLD26MAR111100CE,,19011.5,24-Mar-2026,111100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142836,474777,SILVER25DEC146250CE,,18645.0,24-Dec-2025,146250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142837,481940,GOLD26JUN136300PE,,11232.0,30-Jun-2026,136300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142838,469551,GOLD26APR114700CE,,17446.0,30-Apr-2026,114700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142839,461324,SILVERM26JAN101750CE,,60235.5,27-Jan-2026,101750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142840,459547,GOLD26MAY98700CE,,31565.5,27-May-2026,98700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142841,475858,SILVER25OCT148750PE,,365.5,28-Oct-2025,148750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142842,481868,GOLD26MAR133400PE,,8251.5,24-Mar-2026,133400.0,0.5,1,OPTFUT,PE,XX,MCX,,
142843,477825,SILVERM26AUG161000CE,,21044.5,24-Aug-2026,161000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142844,472244,SILVER26AUG126500PE,,3709.0,28-Aug-2026,126500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142845,445512,SILVER25NOV96500PE,,0.5,26-Nov-2025,96500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142846,454679,GOLD26JAN100700PE,,32.5,27-Jan-2026,100700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142847,470532,GOLDM25NOV106200PE,,10.0,28-Nov-2025,106200.0,0.5,100,OPTFUT,PE,XX,MCX,,
142848,448872,GOLD25NOV90700PE,,0.5,26-Nov-2025,90700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142849,467690,SILVER26JAN130000PE,,1100.0,27-Jan-2026,130000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142850,452017,SILVERM26FEB105500PE,,69.0,18-Feb-2026,105500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142851,456392,GOLD26MAR104200PE,,220.0,24-Mar-2026,104200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142852,470431,GOLDM25NOV105200CE,,21900.0,28-Nov-2025,105200.0,0.5,100,OPTFUT,CE,XX,MCX,,
142853,447428,SILVERM25NOV110250CE,,53335.5,19-Nov-2025,110250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142854,474392,GOLD25DEC120500CE,,9282.5,31-Dec-2025,120500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142855,477055,SILVERM26JUL158500CE,,21678.5,28-Jul-2026,158500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142856,469298,SILVERM26MAR135500CE,,30546.0,26-Mar-2026,135500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142857,466606,GOLD26JUN102000CE,,29265.0,30-Jun-2026,102000.0,0.5,1,OPTFUT,CE,XX,MCX,,
142858,460699,SILVER25OCT112000PE,,0.5,28-Oct-2025,112000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142859,476080,SILVERM25DEC150750CE,,15840.5,24-Dec-2025,150750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142860,483717,SILVER25NOV170500CE,,3993.0,26-Nov-2025,170500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142861,486226,SILVERM26AUG187000PE,,0.0,24-Aug-2026,187000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142862,482938,SILVERM26MAR169250PE,,15391.0,26-Mar-2026,169250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142863,481888,GOLD26APR134600PE,,8753.5,30-Apr-2026,134600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142864,473457,GOLD26MAY120600PE,,3078.0,27-May-2026,120600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142865,484649,GOLD26APR136800PE,,0.0,30-Apr-2026,136800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142866,479917,GOLD26JUL132100CE,,9152.0,29-Jul-2026,132100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142867,474149,SILVERM26JUL148250CE,,27513.0,28-Jul-2026,148250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142868,474852,SILVER26FEB146000PE,,5266.0,24-Feb-2026,146000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142869,485571,SILVER26AUG177250PE,,0.0,28-Aug-2026,177250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142870,480785,GOLD25DEC130800CE,,3394.5,31-Dec-2025,130800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142871,479402,SILVERM26MAY163250PE,,13041.0,26-May-2026,163250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142872,467583,GOLD26FEB109900CE,,19956.0,27-Feb-2026,109900.0,0.5,1,OPTFUT,CE,XX,MCX,,
142873,476860,SILVER26JUL159500CE,,17405.0,28-Jul-2026,159500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142874,481417,SILVERM25OCT164750PE,,5912.0,28-Oct-2025,164750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142875,473449,GOLD26MAY119800PE,,2848.0,27-May-2026,119800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142876,445340,GOLD25NOV79200PE,,0.5,26-Nov-2025,79200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142877,480125,GOLD26JUN132600PE,,9181.0,30-Jun-2026,132600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142878,452028,SILVERM26FEB102750PE,,44.0,18-Feb-2026,102750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142879,472656,SILVERM26AUG141250PE,,6070.0,24-Aug-2026,141250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142880,480227,GOLDM25OCT126100PE,,3101.5,29-Oct-2025,126100.0,0.5,100,OPTFUT,PE,XX,MCX,,
142881,465888,NATURALGAS25OCT290PE,,31.75,24-Oct-2025,290.0,0.05,1250,OPTFUT,PE,XX,MCX,,
142882,468445,SILVER26FEB132750PE,,2093.5,24-Feb-2026,132750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142883,473168,GOLD26JAN117700CE,,11869.5,27-Jan-2026,117700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142884,486115,SILVERM26MAY182250PE,,0.0,26-May-2026,182250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142885,455145,GOLD26MAR93200PE,,16.0,24-Mar-2026,93200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142886,469666,GOLD26APR113800PE,,1241.0,30-Apr-2026,113800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142887,460782,SILVER25DEC114500PE,,38.0,24-Dec-2025,114500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142888,484858,GOLDM25DEC133200CE,,0.0,29-Dec-2025,133200.0,0.5,100,OPTFUT,CE,XX,MCX,,
142889,465601,SILVER25DEC129500CE,,32837.0,24-Dec-2025,129500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142890,473430,GOLD26APR119700PE,,2478.0,30-Apr-2026,119700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142891,474505,GOLD26JUL122400CE,,14158.5,29-Jul-2026,122400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142892,449920,GOLD26JAN91800PE,,1.5,27-Jan-2026,91800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142893,474555,GOLD25DEC119800PE,,1313.5,31-Dec-2025,119800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142894,455643,GOLD25DEC101900PE,,13.0,31-Dec-2025,101900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142895,482402,SILVER26FEB166000PE,,14191.5,24-Feb-2026,166000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142896,476750,GOLDM25OCT120000PE,,577.5,29-Oct-2025,120000.0,0.5,100,OPTFUT,PE,XX,MCX,,
142897,467456,NATURALGAS25NOV265PE,,3.55,20-Nov-2025,265.0,0.05,1250,OPTFUT,PE,XX,MCX,,
142898,474576,GOLD26JAN120300PE,,1970.0,27-Jan-2026,120300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142899,485844,SILVERM26JUL180500CE,,0.0,28-Jul-2026,180500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142900,479197,SILVER25NOV157250PE,,4908.5,26-Nov-2025,157250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142901,475685,SILVER25OCT150750CE,,12009.5,28-Oct-2025,150750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142902,465103,SILVER25DEC128500CE,,33768.0,24-Dec-2025,128500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142903,461797,SILVERM26JAN103750PE,,21.5,27-Jan-2026,103750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142904,481914,GOLD26MAY135000PE,,9403.0,27-May-2026,135000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142905,485811,SILVERM26JUN177750CE,,0.0,19-Jun-2026,177750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142906,482258,SILVER26JUN169250CE,,13951.5,24-Jun-2026,169250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142907,475301,SILVER25DEC148250PE,,3343.5,24-Dec-2025,148250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142908,484979,SILVER25NOV172500CE,,0.0,26-Nov-2025,172500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142909,449606,GOLD25DEC90400CE,,37530.0,31-Dec-2025,90400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142910,479346,SILVERM25OCT156250PE,,1169.5,28-Oct-2025,156250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142911,483965,SILVERM26APR173000CE,,10076.0,21-Apr-2026,173000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142912,445622,SILVERM25NOV101250CE,,62284.0,19-Nov-2025,101250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142913,464779,SILVERM26JUN123250PE,,1664.0,19-Jun-2026,123250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142914,455155,GOLD26MAR92200PE,,12.0,24-Mar-2026,92200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142915,449627,GOLD25DEC92500CE,,35456.0,31-Dec-2025,92500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142916,459805,GOLD26MAY101900PE,,273.0,27-May-2026,101900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142917,472284,SILVER26AUG140500PE,,7487.0,28-Aug-2026,140500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142918,451789,SILVER26FEB100250CE,,60737.5,24-Feb-2026,100250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142919,464665,SILVERM26MAY111750PE,,488.0,26-May-2026,111750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142920,465522,GOLD26MAY110100CE,,21359.0,27-May-2026,110100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142921,485067,SILVER26FEB175500CE,,0.0,24-Feb-2026,175500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142922,483972,SILVERM26MAY173750CE,,11412.0,26-May-2026,173750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142923,481354,SILVERM26MAR165250CE,,12196.0,26-Mar-2026,165250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142924,482050,GOLDM25OCT130700PE,,4612.0,29-Oct-2025,130700.0,0.5,100,OPTFUT,PE,XX,MCX,,
142925,486241,NATGASMINI25OCT185PE,,0.0,24-Oct-2025,185.0,0.05,250,OPTFUT,PE,XX,MCX,,
142926,449814,GOLD25DEC91200PE,,0.5,31-Dec-2025,91200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142927,460414,SILVER26MAR110750CE,,51719.5,26-Mar-2026,110750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142928,477685,SILVER26APR157500CE,,17245.5,24-Apr-2026,157500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142929,461254,SILVERM25DEC112250CE,,50191.5,24-Dec-2025,112250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142930,478886,GOLD26APR127700PE,,5252.5,30-Apr-2026,127700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142931,460418,SILVER26MAR109750CE,,52656.0,26-Mar-2026,109750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142932,452040,SILVERM26FEB99750PE,,26.0,18-Feb-2026,99750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142933,484713,GOLD26JUL137400PE,,0.0,29-Jul-2026,137400.0,0.5,1,OPTFUT,PE,XX,MCX,,
142934,481776,GOLD25OCT130400PE,,4039.0,31-Oct-2025,130400.0,0.5,1,OPTFUT,PE,XX,MCX,,
142935,466366,GOLDM25OCT106300PE,,0.5,29-Oct-2025,106300.0,0.5,100,OPTFUT,PE,XX,MCX,,
142936,474521,GOLD25OCT118500PE,,79.0,31-Oct-2025,118500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142937,482727,SILVERM26MAY171500CE,,12254.5,26-May-2026,171500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142938,461269,SILVERM25DEC116000CE,,46505.0,24-Dec-2025,116000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142939,451950,SILVERM26FEB101750CE,,60042.5,18-Feb-2026,101750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142940,464370,SILVER26MAY121250PE,,1429.0,26-May-2026,121250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142941,461418,SILVERM26MAR114500CE,,48832.0,26-Mar-2026,114500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142942,456711,GOLD25OCT105000PE,,54.0,31-Oct-2025,105000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142943,464022,SILVERM25DEC123750PE,,155.0,24-Dec-2025,123750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142944,445488,SILVER25NOV109000CE,,52844.5,26-Nov-2025,109000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142945,471999,SILVER26JUL134000CE,,32028.0,28-Jul-2026,134000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142946,471142,SILVER25OCT136000CE,,30147.5,28-Oct-2025,136000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142947,460413,SILVER26MAR111000CE,,51486.0,26-Mar-2026,111000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142948,481523,SILVERM26AUG169000PE,,17360.5,24-Aug-2026,169000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142949,463837,SILVER26JAN125750PE,,703.5,27-Jan-2026,125750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142950,462979,SILVERM25OCT97750PE,,0.5,28-Oct-2025,97750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142951,467509,NATGASMINI25NOV320PE,,20.0,20-Nov-2025,320.0,0.05,250,OPTFUT,PE,XX,MCX,,
142952,476644,GOLD26JAN121300PE,,2257.0,27-Jan-2026,121300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142953,467442,NATURALGAS25NOV390CE,,5.5,20-Nov-2025,390.0,0.05,1250,OPTFUT,CE,XX,MCX,,
142954,471877,GOLD26MAY119000PE,,2630.5,27-May-2026,119000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142955,475732,SILVER26JAN149250CE,,18008.5,27-Jan-2026,149250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142956,459841,GOLD26MAY98300PE,,142.5,27-May-2026,98300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142957,454850,GOLD26FEB92700CE,,36355.5,27-Feb-2026,92700.0,0.5,1,OPTFUT,CE,XX,MCX,,
